,Close,Open,High,Low,Volume
2017-03-17,53.91271455221571,53.902332875605474,54.46942087602036,53.267905413530116,138950259.0
2017-03-20,54.56306243683582,54.578081326448896,55.692696348064636,53.98994576581891,99848181.0
2017-03-21,53.38020106335325,53.42059499258592,53.89253367032365,53.21195724918827,122991707.0
2017-03-22,54.32269847578607,54.30375684999514,54.62643610227755,53.97404590834254,95411494.0
2017-03-23,54.6256803992158,54.66086696037992,54.804765773381135,54.405152707016185,114903427.0
2017-03-24,54.31271246653938,54.56984808343527,54.65308315776219,53.96375944411323,67759423.0
2017-03-27,54.85539031599072,55.0175619974143,55.500704542297726,54.534219769520604,110183753.0
2017-03-28,56.7512141561876,56.899190891428475,57.32452389995264,55.51543960242624,98084152.0
2017-03-29,56.934406725094824,56.85659910713282,57.2877985070942,56.54977797243944,131133301.0
2017-03-30,57.174858305726836,57.022331650665976,57.210976370705396,56.67092465662539,70098669.0
2017-03-31,56.80948731974363,56.972297724592885,57.100843304402325,56.58588813772896,99102946.0
2017-04-03,56.11370371944052,56.261178409921676,56.409559560955465,55.39263957926671,105412976.0
2017-04-04,56.840658841258296,57.09178155565596,57.30761377455688,56.661061471276035,141055594.0
2017-04-05,56.139173640358855,56.03745272064876,56.40845194194951,55.657306584897164,67556089.0
2017-04-06,56.22750826844973,56.188787421697874,56.9556714316009,55.84363206058713,134352628.0
2017-04-07,55.852759702021885,55.578050557127476,56.038560220523244,55.42143043502266,111152351.0
2017-04-10,56.28197125851584,56.21570411598249,56.82988602392342,55.96483981596113,54518633.0
2017-04-11,56.591799659442344,56.760992815486006,57.20904710355875,55.753317426023465,145891945.0
2017-04-12,57.500839349233736,57.420367721659254,57.77921528111188,57.30865635815066,77566658.0
2017-04-13,57.08969420366803,57.19938859062296,57.50549831362332,56.58839600100636,106381303.0
2017-04-14,56.88713288783287,56.85462136131354,57.603334707891264,56.72255699732206,119704921.0
2017-04-17,56.08039053079433,56.13491026488507,56.28528046673427,55.43633147534396,112077454.0
2017-04-18,55.734688633030714,55.54278996625615,56.40179219780909,54.91944357332248,145854864.0
2017-04-19,56.0779868598614,56.092321983052116,56.4899187783262,55.15006409033182,73302929.0
2017-04-20,56.74278181875086,56.23360569138975,57.34323142424225,56.702201524286515,58240786.0
2017-04-21,55.98625982280081,55.95486897218859,56.06200819576344,55.78802846968046,122432971.0
2017-04-24,56.74454269750944,56.46698132172402,56.78066560831838,56.74103457139528,84000727.0
2017-04-25,57.92679072427796,58.13636890020186,58.27844082949062,57.48871970714534,128275012.0
2017-04-26,58.31498847639735,58.45099197885114,58.639836953821884,58.0572038759867,78877975.0
2017-04-27,59.985825863363665,60.06980679614277,60.11961815933561,59.08699545044151,53229198.0
2017-04-28,59.31957301400966,59.590249333849904,59.41859796346828,58.34935082994472,83313198.0
2017-05-01,58.24174701726199,58.07594734942285,58.387429869394985,57.777104476178266,52865530.0
2017-05-02,56.716931269503156,57.01424650470026,57.106190379185044,56.236408584215056,67871742.0
2017-05-03,58.018055371000855,58.18030719637577,58.27499159264238,57.50576986003894,137742891.0
2017-05-04,58.616539741934815,58.57494158475151,58.73719602762932,58.43624036718384,109213722.0
2017-05-05,58.5969752957338,58.796607012863255,59.10424336350714,58.56725966698433,71976147.0
2017-05-08,58.87235350358232,58.67696319535806,58.93312583990186,58.64496957676858,116355391.0
2017-05-09,57.907886844479705,57.76464922617746,58.302430499048334,57.405902782707834,141013160.0
2017-05-10,60.06126572118164,59.9516077139336,60.425943647753044,59.90104115077556,121382879.0
2017-05-11,60.207714170253524,60.112168554304866,60.67913615840788,59.47561148285679,119347139.0
2017-05-12,60.33661418521792,60.145366852650916,60.468104569793965,59.30567873361825,106825604.0
2017-05-15,61.02363700393079,61.24754793526702,61.625927744123786,60.652717159546434,53925300.0
2017-05-16,61.49444281372837,61.44668849236649,61.89051385028428,61.08143257847185,123665913.0
2017-05-17,61.73170438505434,61.796986582556954,61.82478382475768,61.05400320703087,139038983.0
2017-05-18,61.03061020613456,60.926183530362174,61.35123541797062,60.96125771637904,82872213.0
2017-05-19,61.492735534171025,61.156873902351215,61.620792454427495,61.16170521720472,70607494.0
2017-05-22,63.25944442139667,63.31069545675793,64.02363936638547,62.923996747122914,82081813.0
2017-05-23,64.56773201310499,64.1973221127241,64.68164923933558,64.10636284638734,107768749.0
2017-05-24,66.14304258644727,66.12942359254792,66.24554069193258,65.80338794401342,55924381.0
2017-05-25,65.66891370388478,65.39934641727027,65.95275468286181,65.12796143587136,50233597.0
2017-05-26,64.72695405759909,65.11284502450503,64.84257240491284,64.47632242460887,103207428.0
2017-05-29,64.63719047165283,64.81391424923874,65.25687607197486,64.6350844176626,107572930.0
2017-05-30,64.72353759343297,64.744071871888,65.28492275988965,64.70217382799785,52897596.0
2017-05-31,65.81819855043223,66.06772324149038,65.92893268848896,65.42342337791472,148469961.0
2017-06-01,64.18018305413513,64.01723291106896,64.28204651212877,63.14564921462891,85668996.0
2017-06-02,65.68477543806459,65.79187040089408,65.68960056462537,65.50909385805485,53110806.0
2017-06-05,65.56193712574961,65.60123700302721,65.83349857535897,65.40984321113189,55615054.0
2017-06-06,65.1749108462915,65.22653330207916,65.28847283089338,64.73771722295243,131551441.0
2017-06-07,64.21804111534381,64.46316526349312,64.46237197720335,63.83659274396455,52575326.0
2017-06-08,62.656075328993325,62.79376057010232,63.53170435322406,62.54853862444177,93400596.0
2017-06-09,63.46105293841776,63.51602106137109,63.7345755785775,61.63282371881893,115814017.0
2017-06-12,63.562575995843176,63.2470092705537,63.692216685292685,63.205969822734936,85221781.0
2017-06-13,62.36445871801924,62.18484041537121,62.49226624732797,61.927500978208975,120698838.0
2017-06-14,61.18413764812408,61.161614127272756,61.76823128687341,60.923354598397644,107870559.0
2017-06-15,60.90655925802563,60.92362022816646,61.282591879274236,60.51406438904765,74643143.0
2017-06-16,62.461827914149026,62.25004414247349,62.710656771619,62.354336704803366,87899331.0
2017-06-19,62.24984057335298,62.70022003906067,62.5050819067622,61.48178877981758,147041727.0
2017-06-20,60.87740935578124,61.15435178072027,61.267768741483216,60.39314099965847,60535517.0
2017-06-21,60.68344504382858,60.79306088584484,60.85199282459741,60.245421548523886,117893266.0
2017-06-22,60.465539679996404,60.478606923079525,60.83839545774129,60.223739229788855,130990847.0
2017-06-23,58.049741855017864,58.01278582725162,58.5391408827263,57.79755878596421,106323414.0
2017-06-26,58.0314896811642,57.86576594229393,58.23010333442636,57.92290217881645,74972881.0
2017-06-27,57.85948330390235,57.87293225220521,58.64725277320331,57.76871648910898,80621620.0
2017-06-28,58.49264515366919,58.53787503727327,58.75531830756651,58.30093651817778,126486364.0
2017-06-29,60.1441464677413,59.9200925779524,60.30268128959621,59.856901109162976,132580822.0
2017-06-30,61.190562923113504,61.25190825237403,62.01044777273617,60.45970131985882,92322016.0
2017-07-03,60.97435644949443,60.94595598773928,61.10840359895949,60.896245791813215,122514611.0
2017-07-04,59.99279805001595,59.64943390940186,61.049268091309195,59.69602060542628,65405230.0
2017-07-05,62.33854027383693,62.17763483690048,63.335402806823296,61.612620201046546,81767889.0
2017-07-06,62.42508340498033,62.3476253252185,62.44207780310776,61.90987482159698,131878955.0
2017-07-07,62.469339004824384,62.8231068054292,62.776073882117345,61.7652250443736,144422368.0
2017-07-10,62.477967500648866,62.58228442472988,62.66562925161497,62.25559797049207,54242546.0
2017-07-11,62.69484548308362,62.443662051222944,62.77889173820983,62.26815971520224,100790747.0
2017-07-12,62.59043310003347,62.681696765604414,63.17240375269387,62.143856357449906,128757888.0
2017-07-13,62.08314201462846,61.794957534773275,62.35113816172342,61.53020728430453,53637310.0
2017-07-14,61.60492276597083,61.8050200622332,62.04596993146271,61.28110992572304,61011831.0
2017-07-17,61.605458787123965,61.51838723616047,62.40978699303971,61.11529705589696,52125542.0
2017-07-18,61.134092531387786,61.11691944110778,61.576677847827106,60.761536299483325,72683873.0
2017-07-19,60.510971877071555,60.75164760803398,61.38573852530694,60.36589267981969,101452326.0
2017-07-20,60.63783031073111,60.40367789256921,60.77115849236085,59.87336879131218,103756946.0
2017-07-21,60.43623024724045,60.18292057828617,60.45859707586626,60.41311979522525,69456844.0
2017-07-24,61.82988336058736,61.721631725755486,61.88632241623243,61.470392479213295,64953080.0
2017-07-25,59.402160991586975,59.5872068346225,59.431569030714186,58.98510205141592,76832919.0
2017-07-26,60.40443005820254,60.12910435695151,60.85265670057271,60.24364828641902,97577924.0
2017-07-27,61.56366826108341,61.04059459796586,61.65736365496471,60.907080407188886,59092054.0
2017-07-28,59.679767468557756,59.598992301274066,60.39470562038941,59.561679846062155,83785792.0
2017-07-31,59.402834613355914,59.501159515815566,60.05067193615524,59.244475906490855,74342688.0
2017-08-01,59.10156642569174,59.31437847428297,59.245124637819366,58.487312110363554,140039550.0
2017-08-02,57.88332502010004,57.802897061125016,58.109711853111406,57.574205800079234,69617905.0
2017-08-03,57.23692744060189,57.166281056025994,57.96449593889469,56.909960293835404,87358811.0
2017-08-04,56.31205666805899,56.50699223866916,56.87168432560239,55.78118294494392,74322404.0
2017-08-07,57.82032198401057,57.495994782700606,58.34097645884562,57.68177753673018,57452840.0
2017-08-08,58.660750534481586,58.592377773670165,59.17519139054513,58.08085240079242,138190475.0
2017-08-09,59.80893655302334,59.84310370407546,59.841411074317975,59.7266196670969,78148680.0
2017-08-10,60.48627760165661,60.56779230649513,60.69513992623194,59.7903615893474,92516721.0
2017-08-11,59.49213865755013,59.40115018611055,59.84417766163697,59.41349478578819,59506954.0
2017-08-14,59.05381224072573,59.05991385984171,60.26890126923272,59.04789653012545,97999072.0
2017-08-15,59.516830648658214,59.0725385755837,60.58786337211631,58.737297463107886,80384274.0
2017-08-16,58.455531456489986,58.340096674169885,58.740203155519964,57.786166590190874,61508917.0
2017-08-17,59.10993975466879,59.190360372700724,59.373395391310616,58.50200626522627,117908664.0
2017-08-18,58.92641042744645,58.75276124317768,59.20285314540078,58.16468216875899,113099945.0
2017-08-21,58.62457096152396,58.634944735576525,58.91524196242631,58.44980024110809,125283297.0
2017-08-22,59.279079093605944,59.35854966456546,59.71004732715551,59.20012261959955,75214662.0
2017-08-23,59.70375143285227,59.64239701582767,60.50833104891333,58.96689424406433,129791105.0
2017-08-24,59.410337794972726,59.44071972562286,59.81066714474632,59.2946183023539,112271397.0
2017-08-25,60.473185592374946,60.298527077086106,60.484407470105324,60.27766022506551,88507657.0
2017-08-28,59.52279203646525,59.48589779576404,60.166121873851424,59.52193734970481,137152232.0
2017-08-29,60.10248653808343,60.2125130654376,60.82974055228613,60.045890469815575,86625919.0
2017-08-30,60.66724068694395,60.69581003615719,61.31308235483039,59.85587153862305,58708825.0
2017-08-31,60.41588438222269,60.30957696611709,61.46855515579458,59.105907716129764,58614291.0
2017-09-01,60.74164654888887,60.782504369628555,61.081515275187456,60.48902397582842,84818555.0
2017-09-04,59.63209689242363,59.759937933250185,59.70923627011819,59.5319110062459,110012435.0
2017-09-05,60.48843797197829,60.116444734351994,60.538212009667454,60.190755503933254,131446014.0
2017-09-06,60.350915569797515,60.560769112897404,60.42301893832077,60.008406752248156,115813768.0
2017-09-07,59.9078888344164,59.84745589990154,60.5841563206128,59.840526733738244,114161479.0
2017-09-08,60.88050170014932,60.95821382196141,61.271673409534884,60.57305948360447,149260641.0
2017-09-11,60.267729992255724,60.484196055240645,60.38326444479926,59.97870973540045,127667287.0
2017-09-12,59.02459238054514,58.78170493797071,59.37073822179589,58.842460979432126,100248808.0
2017-09-13,57.67591363991171,57.553160665945846,58.54924794307631,57.30222442860851,111592296.0
2017-09-14,58.22903426101275,58.1786285253184,58.37413675612417,57.56800167515754,51305068.0
2017-09-15,57.13977630861356,57.005425805979144,57.68272542954184,57.00567975073219,114434494.0
2017-09-18,58.67237440216152,58.977752947186026,58.858869591220554,58.32981252321022,122844506.0
2017-09-19,56.869434463889235,56.723262030568115,57.112546700551675,56.23617243428258,131149204.0
2017-09-20,58.34501689498095,58.24777673627561,58.38753575894916,58.33480006585557,74601348.0
2017-09-21,58.55886666876453,58.594773038915115,58.95778839787669,58.41038386622549,142809084.0
2017-09-22,58.50319494875181,58.29220618450708,58.50613094618542,58.12408149716683,109973538.0
2017-09-25,58.054253932723,57.98534108717327,58.7655510535077,57.71760377732398,73349699.0
2017-09-26,58.430854299734094,58.486501495499354,58.96854315265784,58.40558802104279,65248752.0
2017-09-27,58.42708430967396,58.36874012094333,58.52303748339024,58.36840080681614,88974383.0
2017-09-28,59.42323853302282,59.40659048424603,59.954981414211495,58.968741770077074,73640911.0
2017-09-29,59.55476680449199,59.460194052935016,59.80562657921344,58.450556256596116,53987422.0
2017-10-02,59.718811983206734,59.44748488026239,59.968950671291324,59.046476842749755,56112445.0
2017-10-03,59.422954049158385,59.480284105018185,59.78623593961722,58.805856700199705,138746867.0
2017-10-04,59.4019073684578,59.7146464837373,59.81827859029051,58.77736684596892,74800965.0
2017-10-05,59.70586850459563,59.70916456063911,60.04472613173576,59.36517905676504,113238638.0
2017-10-06,58.20411510125785,58.24344899708323,58.50425995519416,57.72639210664591,51913894.0
2017-10-09,57.0561680665173,57.17474038433565,57.23073821274819,56.77897139363257,100087913.0
2017-10-10,57.72081316654608,57.50101280123277,58.63324683420204,57.04300899620911,53243899.0
2017-10-11,57.8976109535914,58.19332554754893,58.161769529735885,57.883593683711275,91879950.0
2017-10-12,57.76677682461683,57.80184047190127,58.311683073186195,56.56577184481433,139382149.0
2017-10-13,57.811633246489954,58.09465418417263,57.8273130211106,57.014266613656496,136931393.0
2017-10-16,58.141953054216586,58.01409314417774,58.69565409968029,57.819231048759065,129909591.0
2017-10-17,57.70028380084711,58.01499186754442,58.12771600967712,57.16181167235365,111128503.0
2017-10-18,57.05550788965872,57.18818856087557,57.09707892541016,56.64865925757522,127865520.0
2017-10-19,57.251646401064214,57.34663376738671,57.3329877058176,57.15804878664862,117750491.0
2017-10-20,56.44007043957811,56.47969550964293,56.73621922723808,56.308930137951826,74523904.0
2017-10-23,56.81391768914303,56.771558035790996,57.252024322843674,56.61204867160558,99327936.0
2017-10-24,55.3913679767368,55.59086524932354,55.40027435557796,55.029881921146256,109425307.0
2017-10-25,56.27415873991174,56.29785464070137,56.62134792452858,56.00292925359227,66324963.0
2017-10-26,56.7012212054626,56.36661544229363,57.50591115438215,56.2294407852037,140264211.0
2017-10-27,56.94732979507293,56.756467437440676,57.25987940923063,56.48315440736596,96421831.0
2017-10-30,57.81522787321131,57.78299372967444,58.10070200670002,57.709878824723816,92167360.0
2017-10-31,59.28848225500213,59.34362036263957,59.33926044621813,58.84262531171302,149805746.0
2017-11-01,60.22023342012712,60.210010104095794,60.386512026098,60.03421900810791,63817258.0
2017-11-02,58.58747539821886,58.80172466169341,58.90990944682436,58.11164156603543,80959512.0
2017-11-03,57.492261375036634,57.155741600026744,57.77419573063999,57.44259545667955,132291785.0
2017-11-06,56.982174011011274,57.00671986936273,57.00817664857451,55.793817991356875,64433704.0
2017-11-07,57.03296596946543,56.72191172758133,57.57317649391441,56.94472165939976,114342726.0
2017-11-08,57.5043368919232,57.63539714726458,57.66158835001456,57.47687655583864,79398207.0
2017-11-09,56.90708780943707,56.89096169836572,56.934420302690945,56.8587473236735,120298812.0
2017-11-10,57.094966643331524,57.1668394953993,57.36991062599895,56.8036413149822,148717707.0
2017-11-13,56.476585676768366,56.33021819665302,56.76268765460671,56.45045436161479,77375854.0
2017-11-14,55.98677740570359,56.20167676068497,56.36776216451448,55.481647667825854,128759783.0
2017-11-15,54.83345446868888,55.00481855449562,55.07077667142612,54.78345922515648,50048720.0
2017-11-16,54.101510173454194,54.19622205759238,54.428571477954655,53.75809121626606,65960516.0
2017-11-17,53.03163825191012,53.01103271656098,53.12577504019422,52.63916822834509,68364798.0
2017-11-20,52.281871711061946,52.37281978366352,52.84642101068143,52.093572530708734,95517581.0
2017-11-21,53.13430812551243,53.02162738295521,53.8859117417965,53.10291066564687,100130721.0
2017-11-22,52.40419048317695,52.53869458834979,52.538330617775,51.90379899387092,79851695.0
2017-11-23,54.4996103456721,54.769298543711955,55.11303328252316,53.91516147665394,56973648.0
2017-11-24,54.930144651463245,55.10657103023837,55.124311255362706,54.7895998218011,104230134.0
2017-11-27,55.109905848959606,54.98928087870485,55.15879335390045,55.04628255628658,71377600.0
2017-11-28,54.42790055512645,54.48691411253677,55.17011950665481,53.629462513783274,147081658.0
2017-11-29,55.02686045251769,54.813387894696405,55.51466804936815,54.65989808139568,130732913.0
2017-11-30,54.5792407477103,54.67296263349625,55.005413238920674,54.282378345375335,89854065.0
2017-12-01,54.70641841379085,54.780371110319074,55.318905534097816,54.358060907256075,59821646.0
2017-12-04,56.834567461875885,56.51575685320451,57.12040182597156,56.74731978754179,89558907.0
2017-12-05,56.7810919028376,56.583189837200344,56.90715211321193,56.70815790329356,102873970.0
2017-12-06,57.78833736420863,57.739250985950754,58.26743007141571,57.53162487916251,110404265.0
2017-12-07,57.207700585664746,57.156066102666614,57.30081693798266,57.01183852325133,59974890.0
2017-12-08,57.20628026963316,56.998711239991486,57.22302568025173,56.41771470784764,95046340.0
2017-12-11,58.75439717172512,58.822959803992255,59.064455875578396,57.98388894411725,62037458.0
2017-12-12,58.231218297408226,58.27514914126298,58.73907999088996,57.33549555504778,71932974.0
2017-12-13,59.84345022106007,59.808573015672934,60.201599417890115,59.567178297001696,136310603.0
2017-12-14,60.50868671194494,60.37149085863704,61.461008759719405,60.42251106805772,124728573.0
2017-12-15,60.02842916637394,60.21728589073704,60.038631492197446,59.95391931430212,64139454.0
2017-12-18,60.62788002847954,60.928971500031366,60.770252493685895,60.43470358067957,126385361.0
2017-12-19,61.54265268589077,61.453373716532845,61.66545129490613,61.48475895621911,145790064.0
2017-12-20,62.14744153035412,62.033307707282034,62.30985678274691,62.07216487199693,81676210.0
2017-12-21,60.71473351658566,60.80420414410604,60.7753278404795,60.43352630325447,55646319.0
2017-12-22,60.08287178544081,60.01833748548453,60.81128999438593,59.65202109385192,129291690.0
2017-12-25,59.889838764668305,59.8647933370524,60.07273474730934,59.674860267976435,90380449.0
2017-12-26,59.85291659303809,59.985727788231955,60.03169410663955,59.74074779130467,95646575.0
2017-12-27,60.44007858062951,60.09387368472748,60.681934543598636,60.15045149294225,63050513.0
2017-12-28,60.631402556823765,60.87119411367298,60.71378965021243,60.21748459389125,148428540.0
2017-12-29,59.44726123762813,59.46022321197822,60.22565890234023,59.21223529040983,115520316.0
2018-01-01,59.816010682808,59.742169047814905,59.903725220401476,59.6801830854477,89281720.0
2018-01-02,60.39376074008942,60.37759318160973,60.40332437934534,59.928727530088274,107851740.0
2018-01-03,60.93107537611348,60.92420771670996,61.166178452478626,60.362907772801165,90474647.0
2018-01-04,61.94933789160883,61.62759756809232,62.49398822238824,61.920180640731054,114817087.0
2018-01-05,62.75522644046636,63.03667200140137,63.73914668613006,62.64430947705461,147870138.0
2018-01-08,63.21884330142057,63.22668097743311,63.4467411875132,63.12218207750051,84617637.0
2018-01-09,63.18391579630372,63.26788762422703,63.22575512576767,62.60277163504028,134721568.0
2018-01-10,61.6413175177385,61.817281862364155,61.65945625612966,61.54584275498495,70720649.0
2018-01-11,62.069371672351735,61.879222936003245,63.253311066384164,61.69964359307968,141346596.0
2018-01-12,62.29377202188239,62.38225507349419,62.66511808637572,61.97385755682905,125636438.0
2018-01-15,62.57868396044657,62.528438078720015,62.645851622404244,62.443380032460695,124494969.0
2018-01-16,61.411514618078655,61.56751904559977,61.62195569092417,61.304551382169166,114533117.0
2018-01-17,60.446380582373926,60.06063098766644,60.790423098802364,60.047603555841164,139835786.0
2018-01-18,61.43149294542473,61.41323041300612,61.62043502581434,61.08576036189795,123967703.0
2018-01-19,61.42575970957094,61.31467355932049,61.62773986144522,61.387517782879954,55405126.0
2018-01-22,62.084398060606475,62.16490841588854,62.59181284469492,61.947339822426436,126465777.0
2018-01-23,62.14181219967847,62.22944039252942,62.330106780758236,61.96198680215317,52219540.0
2018-01-24,62.20061961226329,62.06857530492845,63.23696171208013,62.169323312335436,99523859.0
2018-01-25,63.10714743362731,62.97231765049251,63.32467141923045,62.881033189059735,127798132.0
2018-01-26,62.65020934615472,62.62940972063226,63.28958363181865,62.32034695427252,117047128.0
2018-01-29,62.77186425279581,62.60301254026674,62.8364169765575,62.573362771056324,59013678.0
2018-01-30,62.367981959871976,62.52552043165738,62.69313125797076,61.5731823118419,74899555.0
2018-01-31,61.99268615773995,61.924021719426406,63.08097146783274,61.26602747856119,124688239.0
2018-02-01,61.73618634453511,61.197787245306884,62.52614823262738,61.2958623843438,112725006.0
2018-02-02,61.972759816492285,61.90307354462545,62.32136528757835,61.93820168891209,52529195.0
2018-02-05,61.55870559625812,61.36691135630968,61.8212940146928,61.2382769610814,132421479.0
2018-02-06,62.749025773579426,62.4419428690149,62.832057121924954,62.58505124268824,95526759.0
2018-02-07,61.938364236503155,61.70843169100061,62.62316349691051,60.94614758171786,147284797.0
2018-02-08,61.79571555919829,61.815998483613754,62.034799296762465,61.64366279274848,115401572.0
2018-02-09,61.41901098598305,61.66382240286286,61.83262172721703,61.242013170553484,137398465.0
2018-02-12,62.78279975010999,62.84178754443252,63.3107880430951,62.510914418892455,68815947.0
2018-02-13,62.99929503758985,62.88466717990335,64.27529249456268,62.49498347710705,138734073.0
2018-02-14,64.00587686373231,64.09341850706558,64.12216581708462,63.56802777859815,97282563.0
2018-02-15,62.61161088751051,62.52537773591354,62.682616238015605,62.00752285998861,80045974.0
2018-02-16,62.89372340296444,62.762665392483214,62.96193210708882,62.447947416717334,106772816.0
2018-02-19,63.76445316252642,63.54363124965309,64.1360819059057,62.310608271187654,146828830.0
2018-02-20,63.875037292810376,63.539342901724716,64.20085405308542,63.59675552353277,76145753.0
2018-02-21,64.92783879183764,64.85188808115582,65.06224970543022,63.86084385925956,110873947.0
2018-02-22,64.45650639477863,64.4870691221299,65.07298460726958,64.38028232749072,83767168.0
2018-02-23,65.85135883233781,65.83227043244027,66.65156862507233,65.10525300146178,109138414.0
2018-02-26,68.15506799061556,68.07001722784726,68.43018645359584,67.8046002459811,98424164.0
2018-02-27,67.81820622326514,67.6257898191276,68.15813188671771,67.56924458720924,82063094.0
2018-02-28,67.39891759833665,67.52190300319529,68.06727884935688,66.85024469794685,107969079.0
2018-03-01,68.90196516631516,68.62970623331236,69.73037107294647,68.42781897281618,57982529.0
2018-03-02,70.56895052334062,70.73324094971088,70.99007334747287,70.11151691548012,92185763.0
2018-03-05,70.05076974780012,69.84015152690962,70.42150164594625,69.40324744729288,52028366.0
2018-03-06,69.64427898304237,69.48707055428171,70.06404982550171,69.24029701068383,116207637.0
2018-03-07,69.38473083384477,69.07941334691895,69.72584769859168,68.53723094827666,71628523.0
2018-03-08,68.02015814684862,67.91784178686962,68.48614983998706,66.98485966682223,68728124.0
2018-03-09,67.11686546569555,67.31324521088361,67.44527297945564,65.57843306662232,92753201.0
2018-03-12,66.13950218716761,66.24181234241782,66.73138847285904,65.66224342868234,132793055.0
2018-03-13,65.4108457072136,65.60284396063278,65.41767113240458,63.93296853478082,112489251.0
2018-03-14,65.40951961280878,65.51197889210562,65.50331740047837,65.22417185507959,82559485.0
2018-03-15,65.67202246973703,65.45458178040178,65.72981673839695,65.3607552321507,97956029.0
2018-03-16,67.23222602902327,67.1655069413294,67.92717076854788,67.05630759833817,129963377.0
2018-03-19,66.25901867417869,66.10393298818137,66.65613374156406,65.9504841717372,82801922.0
2018-03-20,67.27045172624688,67.53897685079781,67.97841042209619,67.05570068944685,55645916.0
2018-03-21,67.08816005887857,66.84728901407428,67.20113453402935,66.37966766159062,118583406.0
2018-03-22,67.071927699854,67.2517537802787,67.15800479737004,66.943818921744,137402074.0
2018-03-23,67.78438532653968,67.96597031417052,69.14056135066217,67.08724611419628,102530820.0
2018-03-26,66.67673218734039,67.0427114759235,67.23982491972184,66.64629490376424,119440634.0
2018-03-27,67.09253803691621,67.01007729701858,67.28237543913113,67.01653787125451,141739575.0
2018-03-28,67.29359982259761,67.43740398965228,67.95707769953498,67.03774492373287,129336350.0
2018-03-29,67.82432889689338,68.28858341066221,68.3411296485048,67.18913418190287,50902562.0
2018-03-30,68.1524310995079,68.02614975401366,69.07340975882587,67.24997039429435,113080053.0
2018-04-02,70.69652741926599,70.37096137441794,71.64098935289502,70.36593685400243,54407577.0
2018-04-03,70.05558564873084,69.66047003687814,70.74154122237626,69.90530849325141,71259264.0
2018-04-04,69.53262390165004,69.68129411400903,69.64255245895025,69.4399297408302,100229970.0
2018-04-05,68.91746127567431,68.52811548105385,69.11883312305389,68.33306867744437,111028102.0
2018-04-06,68.37768891357341,68.30131396443825,69.29185472817635,67.72444312673356,136245283.0
2018-04-09,67.75813187740297,67.84702645120032,68.86170777726346,67.20921271253722,78740939.0
2018-04-10,69.00049402712963,69.03882563769864,69.25937177977075,67.93212904012834,100037971.0
2018-04-11,70.50522669732725,70.59521495711681,70.78271096215235,70.19547809187189,120578262.0
2018-04-12,69.93687035826392,69.98350912874523,70.67991149805177,69.19250016314982,127320856.0
2018-04-13,69.09865363632052,69.36375735396494,69.63638738362694,69.03199433736607,112011452.0
2018-04-16,69.62181566688143,69.4229096803324,69.84829378138338,68.87540023923442,97602460.0
2018-04-17,69.07992500977586,68.93962468958577,69.17532667098637,68.81151979974318,116238558.0
2018-04-18,69.77030820988354,69.60858214697006,70.12679381705199,68.93983965287376,126497681.0
2018-04-19,70.01756338960361,70.19194741304146,70.05317350408254,69.38730107597911,142386856.0
2018-04-20,68.46064152648485,68.64556712145806,69.25529316035801,68.24769119021059,113548661.0
2018-04-23,70.08401982997752,70.17889088265824,70.12639339798459,69.42586173814782,74471171.0
2018-04-24,72.00699673669412,72.26265621052303,72.61120119142416,71.36605709842286,144850751.0
2018-04-25,71.38112413652257,71.1288544923463,71.39780813566726,71.34051096605549,124776007.0
2018-04-26,71.00169610092513,71.35682332002659,71.44197200737554,70.95307714766659,111009614.0
2018-04-27,71.34165086294591,71.66766193673936,71.9383692592169,71.18277416642779,125758513.0
2018-04-30,71.73523218147734,71.89354222578801,71.7503027742972,71.29170882836624,105776486.0
2018-05-01,72.4797121920976,72.86714500837336,72.8418268964638,72.0256065659658,90206869.0
2018-05-02,74.70143774444912,74.33018133820607,75.14784208623615,74.50120540996613,86856209.0
2018-05-03,74.54051527884086,74.42323737589872,74.55929445706442,74.203717911015,54296271.0
2018-05-04,73.68520321717665,73.52266026239673,74.09198896978215,73.56018025374985,117502209.0
2018-05-07,72.1975145545211,72.35378159645437,72.82575446911021,71.88434887865854,59759011.0
2018-05-08,71.44204332884271,71.21697072818259,71.83732848252956,71.24893389944069,137339283.0
2018-05-09,71.44226447103608,71.60461597741957,71.59836206635386,71.44098901391028,136231951.0
2018-05-10,73.40109476568185,73.70289132583773,73.98725374634793,73.23982155068954,83713053.0
2018-05-11,72.86789677287956,73.01987069235815,72.86952091707535,72.6013643462735,129179830.0
2018-05-14,73.14893508165156,73.21120333727906,73.46089504332922,72.74567272840716,79134401.0
2018-05-15,73.1674897888122,72.95064915106322,73.36888415712303,72.89373210162482,57023330.0
2018-05-16,74.50834982420818,74.31905742010908,74.73159719640988,73.72714115353953,82296376.0
2018-05-17,77.36976747665719,77.6598156490689,77.97630038757984,76.64490437874096,132809596.0
2018-05-18,76.79235445757357,76.97189859243574,77.99482356741568,76.02039757215739,100046148.0
2018-05-21,76.2669725274717,76.25804482563449,76.67463050756157,75.48038361783985,96932609.0
2018-05-22,77.49963084762075,77.40246734104709,77.61952553672185,77.30237351620937,149413234.0
2018-05-23,78.33107574390716,77.85502461405329,79.1759090099998,77.95462723741728,119711671.0
2018-05-24,80.54005985291498,80.28132029923152,80.55016423902741,79.95616675625328,134116179.0
